54, 1917.1824, 1717.6082, 1624.5822
53, 2040.0828, 1798.4434, 1764.6527
50, 2006.6774, 1796.8198, 1722.0254
48, 1823.9342, 1778.0559, 1514.3711
46, 2110.1694, 1750.0132, 1591.4838
42, 2113.7002, 1588.905, 1386.525
43, 2162.3372, 1745.3728, 1736.8718
51, 2019.5233, 1783.1571, 1702.7212
49, 1928.686, 1887.2997, 1503.2947
54, 1931.8306, 1809.097, 1766.7034
60, 1833.7299, 1797.5513, 1707.0162
66, 2006.2755, 1788.041, 1740.5226
63, 1955.4543, 1800.6978, 1742.3782
49, 1975.37, 1698.219, 1235.3153
51, 1744.8801, 1638.5172, 1400.2323
55, 1691.8685, 1668.2737, 1434.2703
62, 1826.8617, 1775.3837, 1744.3917
62, 1927.2418, 1790.0103, 1692.8485
61, 314.73932, 2040.9291, -88.24115
49, 2028.1952, 1775.0948, 1712.5563
